case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_138__s0,mbpp,Mbpp/138,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_138__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_138__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_14__s0,mbpp,Mbpp/14,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_14__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_14__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_16__s0,mbpp,Mbpp/16,0,qwen3-8b,False,False,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,worker_error: entry_point 'text_lowercase_underscore' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_16__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_16__s0.normalized.diff,complete,worker,worker,worker_error,worker_error,true,pre.fence;regex;ast,true,false,"Raw is catastrophic: truncated/repetitive text_lowercase_underscore bodies plus `</think>` leakage and a later unrelated helper. Healer fence/regex/ast extraction kept only is_ascii_and_printable (+ prints), so required entry_point remains undefined in both raw and healed.",extraction,ineligible,false,true,true,missing_program,no safe deterministic recovery — correct entry_point body was never produced,raw_error=healed_error=worker_error entry_point text_lowercase_underscore count=0; healed file defines is_ascii_and_printable only; rules=pre.fence;regex;ast.,high
qwen8b_mbpp_Mbpp_162__s0,mbpp,Mbpp/162,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_162__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_162__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_162__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_20__s0,mbpp,Mbpp/20,0,qwen3-8b,False,False,"fail: base=fail,plus=pass","fail: base=fail,plus=pass",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_20__s0.py,,complete,base,base,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base (raw_error='fail: base=fail,plus=pass', healed_error='fail: base=fail,plus=pass') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_223__s0,mbpp,Mbpp/223,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_223__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_232__s0,mbpp,Mbpp/232,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_232__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_232__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_233__s0,mbpp,Mbpp/233,0,qwen3-8b,False,False,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,worker_error: entry_point 'lateralsuface_cylinder' 在 solution 中應恰好定義 1 次，實際 0 次,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_233__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_233__s0.py,,complete,worker,worker,worker_error,worker_error,true,ast,false,false,Source (raw==healed) defines lateralsurface_cylinder (correct spelling) while the harness expects misspelled lateralsuface_cylinder; worker_error reports entry_point count=0. Healer did not rename.,entry_point_name,uncertain,uncertain,false,false,missing_program,"candidate (needs adjudication): if exactly one top-level def and Levenshtein(name, expected_entry_point)<=2, rename to expected entry_point","code_changed=false; post.entry_point expected=lateralsuface_cylinder; source defines lateralsurface_cylinder only. Edit-distance-1 rename could recover, but false-positive risk for helpers must be adjudicated.",medium
qwen8b_mbpp_Mbpp_235__s0,mbpp,Mbpp/235,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_235__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_235__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_237__s0,mbpp,Mbpp/237,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_237__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_237__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_237__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk.",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['from collections import defaultdict']; healed imports=[]; official fail: base=fail,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_239__s0,mbpp,Mbpp/239,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_239__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_239__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_244__s0,mbpp,Mbpp/244,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_244__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_244__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_251__s0,mbpp,Mbpp/251,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_251__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_251__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_255__s0,mbpp,Mbpp/255,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_255__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_255__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_255__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,pre.fence;regex;ast,true,false,"Healer removed a referenced import (or fence+import) while leaving call-sites that depend on that name, producing NameError / base regression risk (observed base=pass -> base=fail).",healer_ast,eligible,true,false,false,wrong_transformation,AST/fence cleanup must retain imports whose names are still referenced in the module body,"raw import/fence lines=['```python', 'from itertools import combinations_with_replacement', '```']; healed imports=[]; official fail: base=pass,plus=fail -> fail: base=fail,plus=fail.",high
qwen8b_mbpp_Mbpp_259__s0,mbpp,Mbpp/259,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_259__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_259__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_259__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_260__s0,mbpp,Mbpp/260,0,qwen3-8b,False,False,worker_error: entry_point 'newman_prime' 在 solution 中應恰好定義 1 次，實際 2 次,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_260__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_260__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_260__s0.normalized.diff,complete,worker,base+plus,worker_error,fail,true,ast;antidup,true,false,"At least two independent residual problems: (1) identical duplicate newman_prime defs (antidup correctly collapsed them); (2) Healer still injected a safety-loop + `return (0, 0)` rewriting `while True`; (3) underlying NSW-prime formula/search remains incorrect, so tests still fail after dedup.",mixed,ineligible,false,true,false,multiple_errors,split concerns: keep antidup; separately remove safety-loop rewrite; algorithmic NSW fix is not a local structural rule,"raw: newman_prime x2 with identical AST dumps; healed: one def + for _safety_loop_var in range(1000) ... return (0, 0); raw_error=worker_error count=2; healed_error=base+plus fail.",high
qwen8b_mbpp_Mbpp_267__s0,mbpp,Mbpp/267,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_267__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_267__s0.py,,complete,plus,plus,fail,fail,true,ast;antidup,false,false,code_changed=false; residual plus-fail is pre-existing logic. Trace lists ast;antidup with n_fixes>0 but no byte-level edit — treat antidup hit as non-mutating bookkeeping.,solution_logic,ineligible,false,true,false,semantic_error,no structural rule; algorithm remains wrong,"raw==healed; rules_triggered='ast;antidup'; errors fail: base=pass,plus=fail / fail: base=pass,plus=fail.",high
qwen8b_mbpp_Mbpp_278__s0,mbpp,Mbpp/278,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_278__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_278__s0.py,,complete,plus,plus,fail,fail,true,ast;antidup,false,false,code_changed=false; residual plus-fail is pre-existing logic. Trace lists ast;antidup with n_fixes>0 but no byte-level edit — treat antidup hit as non-mutating bookkeeping.,solution_logic,ineligible,false,true,false,semantic_error,no structural rule; algorithm remains wrong,"raw==healed; rules_triggered='ast;antidup'; errors fail: base=pass,plus=fail / fail: base=pass,plus=fail.",high
qwen8b_mbpp_Mbpp_279__s0,mbpp,Mbpp/279,0,qwen3-8b,False,False,worker_error: entry_point 'is_num_decagonal' 在 solution 中應恰好定義 1 次，實際 2 次,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_279__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_279__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_279__s0.normalized.diff,complete,worker,base+plus,worker_error,fail,true,ast;antidup,true,false,"Raw defines is_num_decagonal twice: first body is hard-coded wrong (`n*(3*n-1)==27`); second body uses the inverse/decagonal check. Python runtime would bind the LAST def, but worker_error rejects duplicate entry_points before execution. Antidup collapsed duplicates by keeping the FIRST (wrong) def and dropping the LAST (intended) def.",healer_antidup,eligible,true,false,false,wrong_transformation,"antidup rule candidate: when duplicate top-level function names appear, keep the LAST definition (matches Python shadowing / LLM self-correction). Identical bodies may keep either.","raw order: is_num_decagonal(#wrong), nth_decagonal_number, is_num_decagonal(#corrected), nth_decagonal_number; healed keeps only the first is_num_decagonal (==27) + one nth_decagonal_number; raw_error=worker_error count=2; healed_error=base+plus fail.",high
qwen8b_mbpp_Mbpp_286__s0,mbpp,Mbpp/286,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_286__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_286__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_286__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,Healer removed a huge duplicated unused-import spam block but left the core algorithm unchanged; residual base+plus failure is the pre-existing semantic/logic defect.,solution_logic,ineligible,false,true,false,semantic_error,import-spam cleanup is fine; no additional structural rule fixes the remaining algorithm,normalized diff is dominated by deleted import lines; function max_sub_array_sum_repeated remains; stages fail->fail base+plus.,medium
qwen8b_mbpp_Mbpp_287__s0,mbpp,Mbpp/287,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_287__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_287__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_290__s0,mbpp,Mbpp/290,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_290__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_290__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_290__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=pass,plus=fail -> fail: base=pass,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_300__s0,mbpp,Mbpp/300,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_300__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_300__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_300__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
qwen8b_mbpp_Mbpp_301__s0,mbpp,Mbpp/301,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_301__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_301__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_305__s0,mbpp,Mbpp/305,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_305__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_305__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_305__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"Healer applied purely cosmetic / AST-normalization edits that leave ast.dump identical (parentheses / spacing / formatting only). Official errors stay fail: base=fail,plus=fail -> fail: base=fail,plus=fail; residual fail is the pre-existing algorithmic/logic defect, not a Healer-caused regression.",solution_logic,ineligible,false,true,false,semantic_error,no new structural Healer rule — remaining failure needs semantic/algorithm repair,code_changed=true but ast.dump(raw)==ast.dump(healed); rules_triggered='ast'; no BitXor/import/control-flow mutation observed.,high
