case_id,dataset,task_id,sample_idx,model,raw_pass,healed_pass,raw_error,healed_error,raw_path,healed_path,normalized_diff_path,pairing_status,raw_failure_stage,healed_failure_stage,raw_error_type,healed_error_type,healer_triggered,rules_triggered,code_changed,rollback,root_cause,failure_layer,eligibility,unique_fix,needs_semantic_reasoning,needs_reference_answer,why_fail_to_fail,recommended_action,evidence_notes,classification_confidence
qwen8b_mbpp_Mbpp_310__s0,mbpp,Mbpp/310,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_310__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_310__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_311__s0,mbpp,Mbpp/311,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_311__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_311__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_311__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_388__s0,mbpp,Mbpp/388,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_388__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_388__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_389__s0,mbpp,Mbpp/389,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_389__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_389__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_389__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_391__s0,mbpp,Mbpp/391,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_391__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_391__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_392__s0,mbpp,Mbpp/392,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_392__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_392__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_392__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,healer applied a purely cosmetic/structural AST normalization (e.g. redundant-parenthesization or blank-line/whitespace adjustment) that does not alter program semantics; the pre-existing logic defect in the generated solution remains untouched,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - the healer's structural change was a no-op with respect to correctness; underlying bug requires algorithm-level correction,normalized diff for this case only adds/removes blank lines or redundant parentheses (no operator/literal/identifier changes); rules_triggered='ast'; test still fails at stage=base+plus.,medium
qwen8b_mbpp_Mbpp_398__s0,mbpp,Mbpp/398,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_398__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_398__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_398__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_406__s0,mbpp,Mbpp/406,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_406__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_406__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_410__s0,mbpp,Mbpp/410,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_410__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_410__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_410__s0.normalized.diff,complete,plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_415__s0,mbpp,Mbpp/415,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_415__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_415__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_419__s0,mbpp,Mbpp/419,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_419__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_419__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_420__s0,mbpp,Mbpp/420,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_420__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_420__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_420__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_422__s0,mbpp,Mbpp/422,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_422__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_422__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_422__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_427__s0,mbpp,Mbpp/427,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_427__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_427__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_427__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_430__s0,mbpp,Mbpp/430,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_430__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_430__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_430__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_432__s0,mbpp,Mbpp/432,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_432__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_432__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_435__s0,mbpp,Mbpp/435,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_435__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_435__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_440__s0,mbpp,Mbpp/440,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_440__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_440__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_440__s0.normalized.diff,complete,plus,plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=pass,plus=fail' at stage=plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_448__s0,mbpp,Mbpp/448,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_448__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_448__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_448__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_451__s0,mbpp,Mbpp/451,0,qwen3-8b,False,False,"fail: base=pass,plus=fail","fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_451__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_451__s0.py,,complete,plus,plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=plus (raw_error='fail: base=pass,plus=fail', healed_error='fail: base=pass,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_453__s0,mbpp,Mbpp/453,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_453__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_453__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_462__s0,mbpp,Mbpp/462,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_462__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_462__s0.py,artifacts\fail_to_fail_forensics\diffs\qwen8b_mbpp_Mbpp_462__s0.normalized.diff,complete,base+plus,base+plus,fail,fail,true,ast,true,false,"healer's AST layer modified code structure (rules_triggered=ast) but the change was insufficient or unrelated to the actual functional defect, so the healed version still produces incorrect output",algorithmic_semantic,ineligible,false,true,true,wrong_transformation,no safe rule possible - remaining defect is algorithmic/semantic in nature and not addressable by a deterministic local structural rule,"diff shows a non-cosmetic content change (rules_triggered='ast'), yet healed_error='fail: base=fail,plus=fail' at stage=base+plus shows the functional failure persists; without deeper semantic modeling we cannot rule out that the change was directionally correct but incomplete.",medium
qwen8b_mbpp_Mbpp_468__s0,mbpp,Mbpp/468,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_468__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_468__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_473__s0,mbpp,Mbpp/473,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_473__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_473__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
qwen8b_mbpp_Mbpp_559__s0,mbpp,Mbpp/559,0,qwen3-8b,False,False,"fail: base=fail,plus=fail","fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\raw_outputs\mbpp\qwen3-8b\Ab2g\Mbpp_559__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\qwen8b_nothink_mbpp_378\healed_outputs\mbpp\qwen3-8b\Ab3\Mbpp_559__s0.py,,complete,base+plus,base+plus,fail,fail,true,ast,false,false,raw code is syntactically well-formed and the healer made no changes (code_changed=false); the residual test failure reflects a pre-existing logic/algorithm defect in the generated solution rather than a structural or syntactic issue,algorithmic_semantic,ineligible,false,true,true,semantic_error,no safe rule possible - requires understanding/knowing the intended algorithm to correct wrong output; not a target for a deterministic local AST rule,"code_changed=false and rules_triggered='ast' with healer_triggered=true; test failure stage=base+plus (raw_error='fail: base=fail,plus=fail', healed_error='fail: base=fail,plus=fail') indicates a functional/output-correctness failure, not an exception, with no code edit made by the healer.",medium
