item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
66fd3524-d6db-4feb-8181-262f6e01c0bd,e33d30c5-92fe-4772-b1bf-ec79cd5f55a7,1,計算 |9×(-3)+25|-[7×((-11)-(-13))]÷(-2) 的值。,,9,PASS,,1,7.5,7.5,20.0,10.0,10.0,16.0,5,3,5,3.0,36.0,0.0,0.0,True,15,0.0,9,0,736,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
951a97f0-7bf1-4668-ba1d-f9df69f9a7b4,86f82f63-b8f4-478c-9473-f2fa76c4d6b6,2,計算 $$- [(54 \times 3) + 6] \div 12 + |(-2) \times (-7) - 12 + (-10)| - (1 \times 2 - 9) + 14$$ 的值。,,15,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
dd7408d5-a18b-4686-afe4-bd97fcea07b2,86f82f63-b8f4-478c-9473-f2fa76c4d6b6,3,計算 $$- [((-83) \times 3) + (-3)] \div 28 + |7 \times (-4) - 10 + 5| - (5 \times 4 - 6) + 23$$ 的值。,,51,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
5dbde364-8944-4e52-8c5f-89ff233b5fae,e05c136f-5e6b-4164-b079-c7ae6a660ed3,1,計算 $$- [((-54) \times 3) + 0] \div 27 + |1 \times 10 - 10 + (-9)| - ((-2) \times 3 - 1) + 48$$ 的值。,,70,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
190b130d-1661-4b93-a3ed-54698854de25,e05c136f-5e6b-4164-b079-c7ae6a660ed3,2,計算 $$- [((-15) \times 3) + (-11)] \div 4 + |15 \times 5 - 12 + (-7)| - (1 \times 4 - 2) + (-11)$$ 的值。,,57,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
ccfd6239-be1e-4013-ad72-447a4a9eee27,e05c136f-5e6b-4164-b079-c7ae6a660ed3,3,計算 $$- [((-67) \times 2) + 2] \div 11 + |10 \times 10 - 19 + 10| - ((-10) \times 3 - 6) + (-12)$$ 的值。,,127,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
aead48e3-c75d-4f63-b139-8c4246ae226f,98ff9fc5-eb10-4088-8106-c1f2c203d889,1,計算 $$- [(104 \times 3) + 13] \div 25 + |11 \times (-4) - 18 + (-3)| - (7 \times 2 - 2) + 12$$ 的值。,,52,PASS,,1,7.5,7.5,20.0,10.0,10.0,27.0,4,3,5,5.0,47.0,0.0,0.0,True,15,10.0,17,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
1e45e2b7-574b-4393-9d32-6781f2401c4c,98ff9fc5-eb10-4088-8106-c1f2c203d889,2,計算 $$- [(46 \times 5) + 8] \div 17 + |12 \times (-1) - 12 + (-7)| - (6 \times 3 - 3) + (-37)$$ 的值。,,-35,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,18,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
7557b965-cdaf-4f04-b447-d82b509c0501,98ff9fc5-eb10-4088-8106-c1f2c203d889,3,計算 $$- [(15 \times 5) + 3] \div 6 + |1 \times (-8) - 20 + 6| - ((-8) \times 2 - 2) + 9$$ 的值。,,36,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
05e3978c-61f9-48e7-8255-788dc8409656,83c4b576-5264-40d6-aaf2-8fcf46668b15,1,計算 $$- [((-12) \times 2) + 3] \div 3 + |12 \times (-4) - 19 + 3| - ((-7) \times 5 - 8) + (-2)$$ 的值。,,112,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
f37a5375-918d-4a6f-a347-96a4b25ce920,83c4b576-5264-40d6-aaf2-8fcf46668b15,2,計算 $$- [((-8) \times 4) + 19] \div 13 + |7 \times (-9) - 5 + (-5)| - ((-1) \times 4 - 5) + 19$$ 的值。,,102,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,19,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
c63864a0-95fc-4393-8adc-82b8e57d8d09,83c4b576-5264-40d6-aaf2-8fcf46668b15,3,計算 $$- [(40 \times 2) + 10] \div 18 + |8 \times (-8) - 20 + 9| - ((-7) \times 3 - 5) + 11$$ 的值。,,107,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.0,5,3,5,5.0,48.0,0.0,0.0,True,15,10.0,17,5,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
