item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,complexity_math_ops,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
97ed41ee-bbe9-4cb4-b7cd-2e101b84c329,e1218051-bfd1-4afe-8e20-d58322acdba8,1,已知 f(x) = 4x^2 + x - 7，求 f'(x) 與 f''(x) 的值。,,"-2x^2 + x, -14x^2",PASS,,1,10,10,30,15,15,28,10,8,10,0,379,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
8e5a4fed-b411-4d8d-85ab-35c03dff4e73,ca5072d3-da25-4edc-be40-a09f5fafe31b,5,已知 f(x) = -2x^3 + -3x^2 + -4，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + -6x, -12x + -6",PASS,,1,10,10,30,15,15,23,10,7,6,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
034c929d-3bac-474b-b8cb-f968be2bdacb,ca5072d3-da25-4edc-be40-a09f5fafe31b,6,已知 f(x) = 5x^3 + 3x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"15x^2 + 6x, 30x + 6",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3dbbfdf7-d45a-416f-ada3-7e3b5ba20d66,ca5072d3-da25-4edc-be40-a09f5fafe31b,7,已知 f(x) = -2x^3 + -1x^2 + 4，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + -2x, -12x + -2",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
61830e9c-1cca-486e-b1a3-0b45ec650073,ca5072d3-da25-4edc-be40-a09f5fafe31b,8,已知 f(x) = -1x^3 + -4x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"-3x^2 + -8x, -6x + -8",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8bfc8419-d2c6-46cd-89b2-d26bef354acb,ca5072d3-da25-4edc-be40-a09f5fafe31b,9,已知 f(x) = 1x^3 + -1x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"3x^2 + -2x, 6x + -2",PASS,,1,10,10,30,15,15,21,10,7,4,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
65866614-4da9-4f3e-bbef-f110cf61153d,ca5072d3-da25-4edc-be40-a09f5fafe31b,10,已知 f(x) = 2x^3 + -1x^2 + 4，求 f'(x) 與 f''(x) 的值。,,"6x^2 + -2x, 12x + -2",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
53d4dfd1-324b-4481-966f-222c9be0436f,ca5072d3-da25-4edc-be40-a09f5fafe31b,11,已知 f(x) = 2x^3 + 1x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"6x^2 + 2x, 12x + 2",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
dfb68620-1870-4927-9a82-77e4d9863fb2,ca5072d3-da25-4edc-be40-a09f5fafe31b,12,已知 f(x) = 3x^3 + -5x^2 + -4，求 f'(x) 與 f''(x) 的值。,,"9x^2 + -10x, 18x + -10",PASS,,1,10,10,30,15,15,23,10,7,6,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d98a912e-0608-4a71-91ad-7e5084dbd75a,ca5072d3-da25-4edc-be40-a09f5fafe31b,13,已知 f(x) = 4x^3 + 4x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 8x, 24x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
16bccac3-ee10-454b-ba0c-e175b8c6fe6d,ca5072d3-da25-4edc-be40-a09f5fafe31b,14,已知 f(x) = 4x^3 + -4x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"12x^2 + -8x, 24x + -8",PASS,,1,10,10,30,15,15,23,10,7,6,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
6cc02960-86e1-4311-9a5e-51c07298c1e6,ca5072d3-da25-4edc-be40-a09f5fafe31b,15,已知 f(x) = -4x^3 + -3x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + -6x, -24x + -6",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3d727363-8a41-4a5a-b399-477a7d355bfb,ca5072d3-da25-4edc-be40-a09f5fafe31b,16,已知 f(x) = -5x^3 + 1x^2 + 4，求 f'(x) 與 f''(x) 的值。,,"-15x^2 + 2x, -30x + 2",PASS,,1,10,10,30,15,15,26,10,7,9,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
1ed84fda-6070-489b-b87d-451e19d59a88,ca5072d3-da25-4edc-be40-a09f5fafe31b,17,已知 f(x) = 2x^3 + 2x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"6x^2 + 4x, 12x + 4",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
7be77aa9-55a4-4aa3-ad03-b213ccf800ca,ca5072d3-da25-4edc-be40-a09f5fafe31b,18,已知 f(x) = 2x^3 + 4x^2 + -5，求 f'(x) 與 f''(x) 的值。,,"6x^2 + 8x, 12x + 8",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5fbea467-62d5-4de0-8ccf-d5b2a7c331c0,ca5072d3-da25-4edc-be40-a09f5fafe31b,19,已知 f(x) = -2x^3 + 0x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 0x, -12x + 0",PASS,,1,10,10,30,15,15,23,10,8,5,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
4c253e3e-bdc6-431f-8afe-ce0ae403f9fc,ca5072d3-da25-4edc-be40-a09f5fafe31b,20,已知 f(x) = -2x^3 + 3x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 6x, -12x + 6",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
7cc5b509-0638-49f6-8ef0-78342750b592,85bc7d98-9e1b-4318-b41d-d2b7db185952,1,已知 f(x) = -1x^3 + -4x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"-3x^2 + -8x, -6x + -8",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
0b01dca8-495b-451f-8785-677bc16abd73,85bc7d98-9e1b-4318-b41d-d2b7db185952,2,已知 f(x) = -2x^3 + 1x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 2x, -12x + 2",PASS,,1,10,10,30,15,15,26,10,7,9,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
7dafb66e-2e7f-4e32-b0bc-e77685f67f22,85bc7d98-9e1b-4318-b41d-d2b7db185952,3,已知 f(x) = 4x^3 + 1x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 2x, 24x + 2",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
0de70f8a-f797-4567-b39a-cefe62012cc6,85bc7d98-9e1b-4318-b41d-d2b7db185952,4,已知 f(x) = 4x^3 + 4x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 8x, 24x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
76098106-d6e9-4ae5-8ff7-1dfe9b41128c,85bc7d98-9e1b-4318-b41d-d2b7db185952,5,已知 f(x) = 1x^3 + -3x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"3x^2 + -6x, 6x + -6",PASS,,1,10,10,30,15,15,22,10,7,5,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
f15e2114-c80b-4ec7-be1c-330dbf97f591,85bc7d98-9e1b-4318-b41d-d2b7db185952,6,已知 f(x) = 3x^3 + -2x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"9x^2 + -4x, 18x + -4",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
473268d6-a709-42cc-a6a4-fa45549d651c,85bc7d98-9e1b-4318-b41d-d2b7db185952,7,已知 f(x) = -2x^3 + 2x^2 + -3，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 4x, -12x + 4",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
fa7ae34c-41ce-44bf-96f2-85e5d7811ec7,85bc7d98-9e1b-4318-b41d-d2b7db185952,8,已知 f(x) = 2x^3 + 0x^2 + -2，求 f'(x) 與 f''(x) 的值。,,"6x^2 + 0x, 12x + 0",PASS,,1,10,10,30,15,15,20,10,7,3,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
1792d56a-b019-4b2d-bb0c-f0f5ddb5834c,85bc7d98-9e1b-4318-b41d-d2b7db185952,9,已知 f(x) = 4x^3 + 0x^2 + -3，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 0x, 24x + 0",PASS,,1,10,10,30,15,15,20,10,7,3,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5dfc41ef-87a7-4fe6-a6b0-89c506f7c876,85bc7d98-9e1b-4318-b41d-d2b7db185952,10,已知 f(x) = 4x^3 + 4x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 8x, 24x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d3ed1743-b53c-474c-9ad0-7f6751076580,85bc7d98-9e1b-4318-b41d-d2b7db185952,11,已知 f(x) = -4x^3 + 1x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + 2x, -24x + 2",PASS,,1,10,10,30,15,15,26,10,7,9,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5217c642-3105-4957-991a-ce66fc2be5e0,85bc7d98-9e1b-4318-b41d-d2b7db185952,12,已知 f(x) = -3x^3 + 4x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"-9x^2 + 8x, -18x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
baa20e72-840c-419f-ada4-af6db5bde6f4,85bc7d98-9e1b-4318-b41d-d2b7db185952,13,已知 f(x) = -1x^3 + 1x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-3x^2 + 2x, -6x + 2",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b54cd7bf-f270-4042-99cf-cdd80dafe6ec,85bc7d98-9e1b-4318-b41d-d2b7db185952,14,已知 f(x) = -1x^3 + 0x^2 + 2，求 f'(x) 與 f''(x) 的值。,,"-3x^2 + 0x, -6x + 0",PASS,,1,10,10,30,15,15,21,10,7,4,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
9f7f0d9c-2522-40dc-aa00-46feb25f67f9,85bc7d98-9e1b-4318-b41d-d2b7db185952,15,已知 f(x) = 1x^3 + 3x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"3x^2 + 6x, 6x + 6",PASS,,1,10,10,30,15,15,26,10,7,9,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8f835d15-3ec4-4494-b7ca-13ddd0593778,85bc7d98-9e1b-4318-b41d-d2b7db185952,16,已知 f(x) = -4x^3 + -3x^2 + 1，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + -6x, -24x + -6",PASS,,1,10,10,30,15,15,25,10,7,8,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
73cbaf20-f180-4367-adf2-fc01d1cc030b,85bc7d98-9e1b-4318-b41d-d2b7db185952,17,已知 f(x) = -4x^3 + -1x^2 + 4，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + -2x, -24x + -2",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
abba1647-5bab-4ea8-9913-364143a7175c,85bc7d98-9e1b-4318-b41d-d2b7db185952,18,已知 f(x) = -2x^3 + 0x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 0x, -12x + 0",PASS,,1,10,10,30,15,15,23,10,8,5,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
11b3e792-1ce8-4921-863c-82070894373e,85bc7d98-9e1b-4318-b41d-d2b7db185952,19,已知 f(x) = -1x^3 + 2x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"-3x^2 + 4x, -6x + 4",PASS,,1,10,10,30,15,15,26,10,7,9,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
2e36b916-b6e0-4b01-ae9f-1f5e8dbe9df3,85bc7d98-9e1b-4318-b41d-d2b7db185952,20,已知 f(x) = 1x^3 + -3x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"3x^2 + -6x, 6x + -6",PASS,,1,10,10,30,15,15,24,10,7,7,0,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
25d86af2-2f1a-421f-a5a5-5bf4ca6a1eda,8a312611-7a65-4ba5-97af-9e3ab0238085,1,已知 f(x) = 5x^3 + -4x^2 + 1，求 f'(x) 與 f''(x) 的值。,,"15x^2 + -8x, 30x + -8",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
9a49f2f9-9533-4cfa-9800-c0d68bb82166,8a312611-7a65-4ba5-97af-9e3ab0238085,2,已知 f(x) = 5x^3 + 4x^2 + 4，求 f'(x) 與 f''(x) 的值。,,"15x^2 + 8x, 30x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a197d631-649c-4575-8b60-52252c43d19d,8a312611-7a65-4ba5-97af-9e3ab0238085,3,已知 f(x) = -3x^3 + 0x^2 + 2，求 f'(x) 與 f''(x) 的值。,,"-9x^2 + 0x, -18x + 0",PASS,,1,10,10,30,15,15,23,10,8,5,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
bfdc110f-7c5c-42d2-a7d1-f6d05122e65e,8a312611-7a65-4ba5-97af-9e3ab0238085,4,已知 f(x) = -2x^3 + 3x^2 + 0，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + 6x, -12x + 6",PASS,,1,10,10,30,15,15,28,10,8,10,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
c943911c-0205-4e4b-931c-ad45721cb971,8a312611-7a65-4ba5-97af-9e3ab0238085,5,已知 f(x) = -5x^3 + 4x^2 + 1，求 f'(x) 與 f''(x) 的值。,,"-15x^2 + 8x, -30x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5fb57fdf-9367-4efe-b565-0104e6c0f034,8a312611-7a65-4ba5-97af-9e3ab0238085,6,已知 f(x) = -2x^3 + -2x^2 + -5，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + -4x, -12x + -4",PASS,,1,10,10,30,15,15,23,10,7,6,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a762d4fa-bcca-4d8e-88f5-3fa5b1727186,8a312611-7a65-4ba5-97af-9e3ab0238085,7,已知 f(x) = 4x^3 + 2x^2 + -2，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 4x, 24x + 4",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
62b00ad7-2c32-4261-9855-24c8fa0d60ef,8a312611-7a65-4ba5-97af-9e3ab0238085,8,已知 f(x) = 5x^3 + 5x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"15x^2 + 10x, 30x + 10",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
40f6d75f-46a7-4241-b918-6c5b87ff5d41,8a312611-7a65-4ba5-97af-9e3ab0238085,9,已知 f(x) = 2x^3 + -3x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"6x^2 + -6x, 12x + -6",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
aace3199-5402-4845-b37d-cad6b2fe4563,8a312611-7a65-4ba5-97af-9e3ab0238085,10,已知 f(x) = -4x^3 + -4x^2 + -4，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + -8x, -24x + -8",PASS,,1,10,10,30,15,15,23,10,7,6,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d131220b-9e34-4299-a829-286b0c3bb6af,8a312611-7a65-4ba5-97af-9e3ab0238085,11,已知 f(x) = 2x^3 + 5x^2 + -3，求 f'(x) 與 f''(x) 的值。,,"6x^2 + 10x, 12x + 10",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
1a14ae90-f76d-4773-bc5f-62902c4e6c5b,8a312611-7a65-4ba5-97af-9e3ab0238085,12,已知 f(x) = 1x^3 + 1x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"3x^2 + 2x, 6x + 2",PASS,,1,10,10,30,15,15,23,10,7,6,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3e25cc86-2f23-463e-b35b-5b12d776e615,8a312611-7a65-4ba5-97af-9e3ab0238085,13,已知 f(x) = -5x^3 + 0x^2 + -5，求 f'(x) 與 f''(x) 的值。,,"-15x^2 + 0x, -30x + 0",PASS,,1,10,10,30,15,15,20,10,7,3,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b858c815-f9f8-4065-a688-29fcae4301e4,8a312611-7a65-4ba5-97af-9e3ab0238085,14,已知 f(x) = -2x^3 + -1x^2 + -5，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + -2x, -12x + -2",PASS,,1,10,10,30,15,15,22,10,7,5,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
0449c1ab-5cb2-4d4b-96e7-bc09860716e7,8a312611-7a65-4ba5-97af-9e3ab0238085,15,已知 f(x) = -2x^3 + -1x^2 + -4，求 f'(x) 與 f''(x) 的值。,,"-6x^2 + -2x, -12x + -2",PASS,,1,10,10,30,15,15,22,10,7,5,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8bb4882f-a6bf-4705-bcd9-4d3b9c4aa24d,8a312611-7a65-4ba5-97af-9e3ab0238085,16,已知 f(x) = 4x^3 + 4x^2 + 5，求 f'(x) 與 f''(x) 的值。,,"12x^2 + 8x, 24x + 8",PASS,,1,10,10,30,15,15,28,10,8,10,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d7cbb930-3c39-4253-a134-0315d2b6eb1d,8a312611-7a65-4ba5-97af-9e3ab0238085,17,已知 f(x) = -4x^3 + -4x^2 + 3，求 f'(x) 與 f''(x) 的值。,,"-12x^2 + -8x, -24x + -8",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
40e626f6-b58d-439d-a0de-af006829eaee,8a312611-7a65-4ba5-97af-9e3ab0238085,18,已知 f(x) = 3x^3 + 5x^2 + -3，求 f'(x) 與 f''(x) 的值。,,"9x^2 + 10x, 18x + 10",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5a0bed49-1ec7-46bd-8790-3fc800b2fb7b,8a312611-7a65-4ba5-97af-9e3ab0238085,19,已知 f(x) = 4x^3 + -4x^2 + -3，求 f'(x) 與 f''(x) 的值。,,"12x^2 + -8x, 24x + -8",PASS,,1,10,10,30,15,15,23,10,7,6,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
4ae52577-1e58-4bdd-860a-7851484de381,8a312611-7a65-4ba5-97af-9e3ab0238085,20,已知 f(x) = -5x^3 + 3x^2 + -1，求 f'(x) 與 f''(x) 的值。,,"-15x^2 + 6x, -30x + 6",PASS,,1,10,10,30,15,15,25,10,7,8,0,252,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a2d87cee-df32-4b89-b303-314054111e24,d013699e-5dd1-438d-bca1-1a457ed345e9,1,已知 f(x) = 3x^2 + -4x + 5，求 f'(x) 與 f''(x) 的值。,,"6x + -4, 6",PASS,,1,10,10,30,15,15,25,10,7,8,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
0c891abd-b737-47b4-924a-32cd7d50aca9,d013699e-5dd1-438d-bca1-1a457ed345e9,2,已知 f(x) = 2x^2 + 1x + -2，求 f'(x) 與 f''(x) 的值。,,"4x + 1, 4",PASS,,1,10,10,30,15,15,24,10,7,7,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
68ea3082-ccb2-429b-8c9d-8a3ab8988b8f,d013699e-5dd1-438d-bca1-1a457ed345e9,3,已知 f(x) = -3x^2 + 2x + 5，求 f'(x) 與 f''(x) 的值。,,"-6x + 2, -6",PASS,,1,10,10,30,15,15,28,10,8,10,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
61f5d2cc-0c37-431d-9256-b2049728bb2b,d013699e-5dd1-438d-bca1-1a457ed345e9,4,已知 f(x) = -3x^2 + -4x + 4，求 f'(x) 與 f''(x) 的值。,,"-6x + -4, -6",PASS,,1,10,10,30,15,15,25,10,7,8,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ecf861d8-03d7-4aa4-ab5d-08fa485a7df6,d013699e-5dd1-438d-bca1-1a457ed345e9,5,已知 f(x) = -2x^2 + 5x + -1，求 f'(x) 與 f''(x) 的值。,,"-4x + 5, -4",PASS,,1,10,10,30,15,15,25,10,7,8,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
6eea1a65-46a3-41aa-9ae9-ad1d6e7f3665,d013699e-5dd1-438d-bca1-1a457ed345e9,6,已知 f(x) = 2x^2 + -1x + 0，求 f'(x) 與 f''(x) 的值。,,"4x + -1, 4",PASS,,1,10,10,30,15,15,24,10,7,7,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
c5ed728e-04c8-4aa7-b3a9-e0064f18b3b6,d013699e-5dd1-438d-bca1-1a457ed345e9,7,已知 f(x) = -1x^2 + 0x + 2，求 f'(x) 與 f''(x) 的值。,,"-2x + 0, -2",PASS,,1,10,10,30,15,15,21,10,7,4,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d4ec79e8-9e95-4d37-913e-766f6f8c0fc6,d013699e-5dd1-438d-bca1-1a457ed345e9,8,已知 f(x) = 5x^2 + 3x + -5，求 f'(x) 與 f''(x) 的值。,,"10x + 3, 10",PASS,,1,10,10,30,15,15,25,10,7,8,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
77b3c2d7-9389-443b-b854-e50c770f83f2,d013699e-5dd1-438d-bca1-1a457ed345e9,9,已知 f(x) = 5x^2 + 4x + 4，求 f'(x) 與 f''(x) 的值。,,"10x + 4, 10",PASS,,1,10,10,30,15,15,28,10,8,10,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
02c1cf8d-afba-49bf-8c86-c8b47ab82add,d013699e-5dd1-438d-bca1-1a457ed345e9,10,已知 f(x) = -3x^2 + 1x + 0，求 f'(x) 與 f''(x) 的值。,,"-6x + 1, -6",PASS,,1,10,10,30,15,15,26,10,7,9,0,270,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
