item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,student_input_test,student_input_result,exec_time_ms
5a34431c-7e79-45f0-a77a-ed01b46dfde0,2aafbb02-c656-49a3-86d9-32dd3d60a0c7,1,已知 f(x) = 7x^4 - 8x^3 + 10x^2 + x - 7，求 f'(x) 與 f''(x) 的值。,,"-8x^4 + 20x^3 + 18x^2 + x, 20x^4 + 36x^3 - 84x^2",PASS,,1,10,10,30,15,15,27,15,12,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
e34f9118-e12a-4874-8187-cfb0b9c32f1f,1d17c02c-5574-4450-a7ff-208abc8f5cbf,8,已知 $f(x) = x^{4} + 2x^{3} + 6x^{2} - 7x - 10$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"12x^2+12x+12, 24x+12","12x^2+12x+12, 24x+12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
2a88b3fd-34f2-460c-89d5-18759d321f51,1d17c02c-5574-4450-a7ff-208abc8f5cbf,9,已知 $f(x) = 6x^{3} + 8x - 2$，求 $f'(x)$ 與 $f''(x)$。,"18x^2+8, 36x","18x^2+8, 36x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
4fbabc55-239c-4d9a-8522-d187ccc97362,1d17c02c-5574-4450-a7ff-208abc8f5cbf,10,已知 $f(x) = 2x^{3} - x - 3$，求 $f'(x)$ 與 $f''(x)$。,"6x^2-1, 12x","6x^2-1, 12x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b79c7d89-58a0-412b-8ae2-f453088a4acd,1d17c02c-5574-4450-a7ff-208abc8f5cbf,11,已知 $f(x) = + 2x^{4} - 6x^{3} - 9x^{2} + 7x - 10$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"+48x-36, +48","+48x-36, +48",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
7101e253-d64a-4c1a-b19a-8b62db26f168,1d17c02c-5574-4450-a7ff-208abc8f5cbf,12,已知 $f(x) = 7x^{3} - 2x + 3$，求 $f'(x)$ 與 $f''(x)$。,"21x^2-2, 42x","21x^2-2, 42x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
d41d39e2-33ef-42cc-bda7-7f9cacefff52,1d17c02c-5574-4450-a7ff-208abc8f5cbf,13,已知 $f(x) = 9x^{4} + 7x^{3} - 10x^{2} - 5x + 4$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"36x^3+21x^2-20x-5, 216x+42","36x^3+21x^2-20x-5, 216x+42",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
cd894eaa-4f06-4496-b7d1-00384f0609ea,1d17c02c-5574-4450-a7ff-208abc8f5cbf,14,已知 $f(x) = 7x^{3} - 3x + 9$，求 $f'(x)$ 與 $f''(x)$。,"21x^2-3, 42x","21x^2-3, 42x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
bf906845-82c6-45d7-9272-604c19991851,1d17c02c-5574-4450-a7ff-208abc8f5cbf,15,已知 $f(x) = 4x^{5} - 6x^{4} + 6x^{2} + 7x - 1$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"80x^3-72x^2+12, 480x-144","80x^3-72x^2+12, 480x-144",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
0826fa27-6504-4c4f-a13e-db722805eff9,1d17c02c-5574-4450-a7ff-208abc8f5cbf,16,已知 $f(x) = - 6x^{3} - x + 8$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-36x, -36","-36x, -36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
7efce137-3443-4a5d-afff-9ddd49799563,1d17c02c-5574-4450-a7ff-208abc8f5cbf,17,已知 $f(x) = + 2x^{3} - x^{2} - 3x - 7$，求 $f'(x)$ 與 $f''(x)$。,"+6x^2-2x-3, +12x-2","+6x^2-2x-3, +12x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5129518f-54e3-4c33-9f92-0fb047b0458e,1d17c02c-5574-4450-a7ff-208abc8f5cbf,18,已知 $f(x) = 4x^{4} + 9x^{3} + 8x^{2} + 9x + 1$，求 $f'(x)$ 與 $f''(x)$。,"16x^3+27x^2+16x+9, 48x^2+54x+16","16x^3+27x^2+16x+9, 48x^2+54x+16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
35399194-8b31-4b6e-9c90-a4de0dd30f96,1d17c02c-5574-4450-a7ff-208abc8f5cbf,19,已知 $f(x) = 3x^{5} + 3x^{4} + 7x^{3} - 4x + 8$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"15x^4+12x^3+21x^2-4, 180x^2+72x+42","15x^4+12x^3+21x^2-4, 180x^2+72x+42",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
a43e2f31-3844-4ee5-b715-6382fd87ff84,1d17c02c-5574-4450-a7ff-208abc8f5cbf,20,已知 $f(x) = 7x^{4} - 6x^{3} - 5x^{2} - 8x - 9$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"28x^3-18x^2-10x-8, 168x-36","28x^3-18x^2-10x-8, 168x-36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
042912b4-56bb-4b09-afdc-10abb88e2fac,2209fff1-c492-4274-99b0-af938aa7016d,1,已知 $f(x) = 2x^{3} - x^{2} + 8x + 9$，求 $f'(x)$ 與 $f''(x)$。,"6x^2-2x+8, 12x-2","6x^2-2x+8, 12x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d1cc4b80-309f-41f9-af70-5e8047fc8af2,2209fff1-c492-4274-99b0-af938aa7016d,2,已知 $f(x) = - 2x^{4} - 2x^{2} + 9x - 8$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-24x^2-4, -48x","-24x^2-4, -48x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
fbdd66b0-8f71-4032-a487-65c2420fe295,2209fff1-c492-4274-99b0-af938aa7016d,3,已知 $f(x) = 2x^{3} + 5x - 7$，求 $f'(x)$ 與 $f''(x)$。,"6x^2+5, 12x","6x^2+5, 12x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
36081fac-e49d-47fc-a11b-c5db9adb7044,2209fff1-c492-4274-99b0-af938aa7016d,4,已知 $f(x) = 9x^{3} - 7x^{2} + 7x - 7$，求 $f'(x)$ 與 $f''(x)$。,"27x^2-14x+7, 54x-14","27x^2-14x+7, 54x-14",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
c1bc466b-e0ea-47de-96f0-e11810ba143a,2209fff1-c492-4274-99b0-af938aa7016d,5,已知 $f(x) = 4x^{5} + 3x + 2$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"80x^3, 240x^2","80x^3, 240x^2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d14ff2a2-d2e7-47c6-b67e-caef422f1cb6,2209fff1-c492-4274-99b0-af938aa7016d,6,已知 $f(x) = - 3x^{4} + x^{2} - 8$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"-36x^2+2, -72","-36x^2+2, -72",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
bee6cec2-8c76-4637-a760-e0d802f4fee0,2209fff1-c492-4274-99b0-af938aa7016d,7,已知 $f(x) = + 4x^{2} + 6x - 2$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"+8, ","+8, ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
cf3eb356-fa62-4219-b3b9-66e1245e9e36,2209fff1-c492-4274-99b0-af938aa7016d,8,已知 $f(x) = - 10x^{4} + 4x - 5$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"-40x^3+4, -240x","-40x^3+4, -240x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
210cdb83-a9a5-4d64-be0a-1bc06bc607e9,2209fff1-c492-4274-99b0-af938aa7016d,9,已知 $f(x) = - x^{3} + 5x^{2} + 5x + 9$，求 $f'(x)$ 與 $f''(x)$。,"-3x^2+10x+5, -6x+10","-3x^2+10x+5, -6x+10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b32910e8-4e9a-402d-9997-990186fae1d2,2209fff1-c492-4274-99b0-af938aa7016d,10,已知 $f(x) = 2x^{5} + 7x^{4} - 9x^{3} + 2x^{2} - 2$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"40x^3+84x^2-54x+4, 120x^2+168x-54","40x^3+84x^2-54x+4, 120x^2+168x-54",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b8d33e64-d9b7-4023-83b5-a0cbb612e5d9,2209fff1-c492-4274-99b0-af938aa7016d,11,已知 $f(x) = 4x^{4} - 9x + 7$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"16x^3-9, 96x","16x^3-9, 96x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5f01235a-e66a-4cfc-b56c-b6eb84692966,2209fff1-c492-4274-99b0-af938aa7016d,12,已知 $f(x) = - 5x^{3} - 10x - 5$，求 $f'(x)$ 與 $f''(x)$。,"-15x^2-10, -30x","-15x^2-10, -30x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5d6e7489-42fa-4a50-ba75-3691288506fd,2209fff1-c492-4274-99b0-af938aa7016d,13,已知 $f(x) = 9x^{4} + 4x^{3} + 4x^{2} - 10$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"108x^2+24x+8, 216x+24","108x^2+24x+8, 216x+24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
bc95903b-32b7-47a9-a0fc-fcd883fedb62,2209fff1-c492-4274-99b0-af938aa7016d,14,已知 $f(x) = 8x^{4} + 7x^{3} - 3x^{2} + 5x - 3$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"96x^2+42x-6, 192x+42","96x^2+42x-6, 192x+42",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f2182bfb-1876-4604-abd4-7961ecb460ac,2209fff1-c492-4274-99b0-af938aa7016d,15,已知 $f(x) = 10x^{3} + 7x^{2} - 5x + 1$，求 $f'(x)$ 與 $f''(x)$。,"30x^2+14x-5, 60x+14","30x^2+14x-5, 60x+14",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
61107004-c022-4a6f-b3a0-6bcf16676838,2209fff1-c492-4274-99b0-af938aa7016d,16,已知 $f(x) = 3x^{4} - 3x + 6$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"36x^2, 72x","36x^2, 72x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
14e94a69-7785-4f60-ac1e-7d4df254c3b7,2209fff1-c492-4274-99b0-af938aa7016d,17,已知 $f(x) = 3x^{5} - 6x^{4} - 8x^{3} + 6x^{2} - 10x + 3$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"60x^3-72x^2-48x+12, 180x^2-144x-48","60x^3-72x^2-48x+12, 180x^2-144x-48",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
834af2c0-6c13-49e1-a9f2-6fbc382db3a4,2209fff1-c492-4274-99b0-af938aa7016d,18,已知 $f(x) = 8x^{3} - 5x + 8$，求 $f'(x)$ 與 $f''(x)$。,"24x^2-5, 48x","24x^2-5, 48x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
bdc722b3-adcf-49f4-97fe-e2d043c2e356,2209fff1-c492-4274-99b0-af938aa7016d,19,已知 $f(x) = x^{3} + x^{2} + 5x - 10$，求 $f'(x)$ 與 $f''(x)$。,"3x^2+2x+5, 6x+2","3x^2+2x+5, 6x+2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
35089570-45a2-41f9-a04d-06081033b876,2209fff1-c492-4274-99b0-af938aa7016d,20,已知 $f(x) = 5x^{5} - 5x^{4} + 6$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"25x^4-20x^3, 600x-120","25x^4-20x^3, 600x-120",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e530ba7d-3dfb-43f7-b744-eddba9baaf7a,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,1,已知 $f(x) = 8x^{5} + 4x^{4} - 5x^{3} - 4x^{2} + 10$，求 $f'(x)$ 與 $f''(x)$。,"40x^4+16x^3-15x^2-8x, 160x^3+48x^2-30x-8","40x^4+16x^3-15x^2-8x, 160x^3+48x^2-30x-8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
01717781-3fa9-4901-8d78-43767728689b,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,2,已知 $f(x) = 6x^{5} - 8x^{2} - 2$，求 $f'(x)$ 與 $f''(x)$。,"30x^4-16x, 120x^3-16","30x^4-16x, 120x^3-16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
5a4779ed-0e44-4e94-98fe-18c16998d5b7,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,3,已知 $f(x) = 3x^{4} - 9x^{3} - 5x^{2} - 5$，求 $f'(x)$ 與 $f''(x)$。,"12x^3-27x^2-10x, 36x^2-54x-10","12x^3-27x^2-10x, 36x^2-54x-10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f3e875c3-bb78-4437-8ba2-889da3ace184,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,4,已知 $f(x) = 2x^{4} + 6x^{3} + 10x^{2} + 5x - 8$，求 $f'(x)$ 與 $f''(x)$。,"8x^3+18x^2+20x+5, 24x^2+36x+20","8x^3+18x^2+20x+5, 24x^2+36x+20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3d61ee47-5112-46a1-8d95-898b9b43bec1,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,5,已知 $f(x) = 2x^{4} - 6x^{3} + 2x^{2} - 10x + 2$，求 $f'(x)$ 與 $f''(x)$。,"8x^3-18x^2+4x-10, 24x^2-36x+4","8x^3-18x^2+4x-10, 24x^2-36x+4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
adc75c30-b6d3-4c4b-93f6-2ac1e719a035,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,6,已知 $f(x) = 2x^{4} + 4x^{3} - 7x - 5$，求 $f'(x)$ 與 $f''(x)$。,"8x^3+12x^2-7, 24x^2+24x","8x^3+12x^2-7, 24x^2+24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
68ecd499-5fef-4749-b12c-0290d5ade538,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,7,已知 $f(x) = 5x^{5} + 8x^{4} + 4x^{3} + 4x^{2} + 7$，求 $f^{(3)}(x)$ 與 $f^{(4)}(x)$。,"300x^2+192x+24, 600x+192","300x^2+192x+24, 600x+192",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e9f51e40-37a6-4c87-9048-57d0a4c06f9b,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,8,已知 $f(x) = 7x^{3} - x^{2} - 2x + 1$，求 $f'(x)$ 與 $f''(x)$。,"21x^2-2x-2, 42x-2","21x^2-2x-2, 42x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
be9256f1-7bcc-4f62-a16f-936b3fcee7fb,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,9,已知 $f(x) = 7x^{3} - 10x^{2} - 4$，求 $f'(x)$ 與 $f''(x)$。,"21x^2-20x, 42x-20","21x^2-20x, 42x-20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
5d13fcae-7834-4e70-bbe4-5ace93623b11,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,10,已知 $f(x) = 8x^{5} + 5x^{4} + 5x^{3} - 9x^{2} - 5$，求 $f''(x)$ 與 $f^{(4)}(x)$。,"160x^3+60x^2+30x-18, 960x+120","160x^3+60x^2+30x-18, 960x+120",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
4024d4bd-56f9-4c6c-acda-36991e4538ca,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,11,已知 $f(x) = 4x^{3} - 6x^{2} - 6x + 7$，求 $f'(x)$ 與 $f''(x)$。,"12x^2-12x-6, 24x-12","12x^2-12x-6, 24x-12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
44845c40-8b9b-4f26-a7fd-05b128cbae2e,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,12,已知 $f(x) = x^{4} - 5x^{3} + 10x^{2} + 8x + 4$，求 $f'(x)$ 與 $f''(x)$。,"4x^3-15x^2+20x+8, 12x^2-30x+20","4x^3-15x^2+20x+8, 12x^2-30x+20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e09ddb14-c798-471f-8329-c78ed816cfca,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,13,已知 $f(x) = 9x^{3} - 4x^{2} - 9$，求 $f'(x)$ 與 $f''(x)$。,"27x^2-8x, 54x-8","27x^2-8x, 54x-8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
6540371c-ce40-4cd0-992b-63f826a77791,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,14,已知 $f(x) = - 4x^{2} - 8x + 7$，求 $f'(x)$ 與 $f''(x)$。,"-8x-8, -8","-8x-8, -8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
565b901c-6eb4-498c-9d7e-38a40611fd67,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,15,已知 $f(x) = 2x^{3} - 5x^{2} + 10x - 5$，求 $f'(x)$ 與 $f''(x)$。,"6x^2-10x+10, 12x-10","6x^2-10x+10, 12x-10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
2baac23a-7d49-4973-8053-e9947be59156,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,16,已知 $f(x) = 7x^{3} + 2x^{2} - 4x + 1$，求 $f'(x)$ 與 $f''(x)$。,"21x^2+4x-4, 42x+4","21x^2+4x-4, 42x+4",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
2f03e1d1-ad5a-4392-903f-f18be466dd23,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,17,已知 $f(x) = 3x^{3} + x^{2} - 2$，求 $f'(x)$ 與 $f''(x)$。,"9x^2+2x, 18x+2","9x^2+2x, 18x+2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
aacf19b0-7cd8-4ee2-9305-1465b5d60e41,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,18,已知 $f(x) = 9x^{4} + x^{3} - 3x^{2} + 10x + 5$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"108x^2+6x-6, 216x+6","108x^2+6x-6, 216x+6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
1fd83b40-23a9-4249-81fa-8a1bab2c3835,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,19,已知 $f(x) = + 4x^{3} + 5x + 8$，求 $f'(x)$ 與 $f^{(4)}(x)$。,"+12x^2+5, ","+12x^2+5, ",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
575b7d57-ddc5-49b0-a754-ac876b6eaf18,f1e94e1c-fba3-415e-9eb1-d18e2fbcaedf,20,已知 $f(x) = 6x^{5} - 6x^{2} - 1$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"120x^3-12, 360x^2","120x^3-12, 360x^2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
e6611e5c-eec2-4568-a3ca-bed0e913b6aa,72523697-8b79-4921-8e94-fe90b23c2db0,1,已知 $f(x) = + 4x^{2} - 5x + 5$，求 $f'(x)$ 與 $f''(x)$。,"+8x-5, +8","+8x-5, +8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
622aca83-d38b-4f01-9adc-01f7a2b97ebe,72523697-8b79-4921-8e94-fe90b23c2db0,2,已知 $f(x) = - x^{3} - 3x - 1$，求 $f''(x)$ 與 $f^{(3)}(x)$。,"-6x, -6","-6x, -6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
97b916e7-a173-4c8b-9cc7-4bcda3759315,72523697-8b79-4921-8e94-fe90b23c2db0,3,已知 $f(x) = 4x^{3} + 1$，求 $f'(x)$ 與 $f''(x)$。,"12x^2, 24x","12x^2, 24x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
2e24909c-bd28-4219-a620-72cd6ef19d29,72523697-8b79-4921-8e94-fe90b23c2db0,4,已知 $f(x) = + 5x + 1$，求 $f'(x)$ 與 $f''(x)$。,"+5, ","+5, ",PASS,,1,10,10,30,15,15,25,15,10,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
867655a6-cc7e-4161-a157-5a9c66e47eb6,72523697-8b79-4921-8e94-fe90b23c2db0,5,已知 $f(x) = x^{2} - 2$，求 $f'(x)$。,2x,2x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b200a419-e49f-453c-9f48-1b82c3aea3c0,72523697-8b79-4921-8e94-fe90b23c2db0,6,已知 $f(x) = 3x^{2} - 1$，求 $f'(x)$。,6x,6x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
824798fa-6ced-4a29-8958-285059346c1f,72523697-8b79-4921-8e94-fe90b23c2db0,7,已知 $f(x) = 3x^{4} + 3x^{2} - 2x - 5$，求 $f'(x)$ 與 $f^{(3)}(x)$。,"12x^3+6x-2, 72x","12x^3+6x-2, 72x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
f7d4a566-5311-44ca-bdb1-c4837e99e294,72523697-8b79-4921-8e94-fe90b23c2db0,8,已知 $f(x) = + 5x^{2} + 4$，求 $f'(x)$ 與 $f''(x)$。,"+10x, +10","+10x, +10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
8e9d7b8f-6090-4ca6-a4df-9d43be99519d,72523697-8b79-4921-8e94-fe90b23c2db0,9,已知 $f(x) = 2x^{2} - 1$，求 $f'(x)$。,4x,4x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
