item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,student_input_test,student_input_result,exec_time
c9cc2e2c-92ac-4a76-91bf-35589849cdd7,3c102ed1-8a33-45b8-8960-506d51d7a739,4,已知 $f(x) = 10x^{4} - 10x^{3} - 5x^{2} - 2x - 7$，求 $f'(x) 與 f^{(3)}(x)$。,"40x^3-30x^2-10x-2, 240x-60","40x^3-30x^2-10x-2, 240x-60",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
06f0205d-b189-46f9-bccd-b915485ae6c6,3c102ed1-8a33-45b8-8960-506d51d7a739,5,已知 $f(x) = 7x^{5} - 3x^{4} - 9x + 5$，求 $f^{(4)}(x) 與 f'(x)$。,"840x-72, 35x^4-12x^3-9","840x-72, 35x^4-12x^3-9",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
338ec2ba-d041-4b28-adbe-32e2ac96e654,3c102ed1-8a33-45b8-8960-506d51d7a739,6,已知 $f(x) = 3x^{3} + 9x^{2} + 8x - 8$，求 $f''(x) 與 f'(x)$。,"18x+18, 9x^2+18x+8","18x+18, 9x^2+18x+8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
5a38a71f-2d90-4351-a8fa-68ead1e25cfd,3c102ed1-8a33-45b8-8960-506d51d7a739,7,已知 $f(x) = 6x^{3} - x^{2} + 2x - 10$，求 $f'(x) 與 f''(x)$。,"18x^2-2x+2, 36x-2","18x^2-2x+2, 36x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
12305ebf-13aa-4c40-8840-91a1e5914d06,3c102ed1-8a33-45b8-8960-506d51d7a739,8,已知 $f(x) = x^{4} - 2x^{3} - 8x^{2} - 7x + 8$，求 $f^{(3)}(x)$。,24x-12,24x-12,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
11043099-94a0-4ad9-93d4-a564bde765f3,3c102ed1-8a33-45b8-8960-506d51d7a739,9,已知 $f(x) = x^{3} - 4x^{2} + 5x + 4$，求 $f'(x)$。,3x^2-8x+5,3x^2-8x+5,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
d3b74db4-72ac-49cc-8dc3-5370c142e4d8,3c102ed1-8a33-45b8-8960-506d51d7a739,10,已知 $f(x) = 5x^{3} - 8x^{2} - 4x - 10$，求 $f^{(3)}(x)$。,30,30,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
8c781edf-419a-4d26-b9db-efddedab3fb5,3c102ed1-8a33-45b8-8960-506d51d7a739,11,已知 $f(x) = 3x^{5} + 5x - 2$，求 $f^{(3)}(x)$。,180x^2,180x^2,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
046da2fb-e113-4445-a501-93ccf9f0be38,3c102ed1-8a33-45b8-8960-506d51d7a739,12,已知 $f(x) = 2x^{4} + 6x^{3} - 6x^{2} + 8x + 5$，求 $f^{(4)}(x) 與 f''(x)$。,"48, 24x^2+36x-12","48, 24x^2+36x-12",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
986d016c-dc63-4bfd-a8a3-94dce456cae9,3c102ed1-8a33-45b8-8960-506d51d7a739,13,已知 $f(x) = 7x^{5} + 4x^{4} + 9x^{3} + 4x^{2} - x + 3$，求 $f^{(3)}(x)$。,420x^2+96x+54,420x^2+96x+54,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4eebd366-72a5-419e-8b42-4cff3d1af0ce,3c102ed1-8a33-45b8-8960-506d51d7a739,14,已知 $f(x) = 2x^{3} - 6x^{2} - 3x + 7$，求 $f''(x)$。,12x-12,12x-12,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a6ea0f9a-58e0-4992-b7db-cdd8ac2d1a9a,3c102ed1-8a33-45b8-8960-506d51d7a739,15,已知 $f(x) = 7x^{5} - 6x^{3} + 3x^{2} + 7$，求 $f''(x)$。,140x^3-36x+6,140x^3-36x+6,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
d6a232df-af4a-4760-81a8-b92e62a25542,3c102ed1-8a33-45b8-8960-506d51d7a739,16,已知 $f(x) = 4x^{4} + 10x^{3} + 7x^{2} - 8x + 4$，求 $f''(x)$。,48x^2+60x+14,48x^2+60x+14,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
91db9f21-9262-4153-a495-5f235fb95cdf,3c102ed1-8a33-45b8-8960-506d51d7a739,17,已知 $f(x) = 2x^{3} - 4x^{2} + 10x - 2$，求 $f''(x)$。,12x-8,12x-8,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
b5b4bf44-9cae-46a0-a23b-a556d4f25cec,3c102ed1-8a33-45b8-8960-506d51d7a739,18,已知 $f(x) = x^{4} - 10x^{3} + 3x - 6$，求 $f'(x) 與 f^{(3)}(x)$。,"4x^3-30x^2+3, 24x-60","4x^3-30x^2+3, 24x-60",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
921b719f-d8fe-497b-8cfb-b44dfbbe0154,3c102ed1-8a33-45b8-8960-506d51d7a739,19,已知 $f(x) = 10x^{5} + 5x^{4} - 8x^{3} + 3$，求 $f'(x)$。,50x^4+20x^3-24x^2,50x^4+20x^3-24x^2,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
94d0faca-b7da-49f9-90bd-e9b22046f09e,3c102ed1-8a33-45b8-8960-506d51d7a739,20,已知 $f(x) = 5x^{4} + 10x^{3} - 4x^{2} + 6$，求 $f'(x) 與 f^{(3)}(x)$。,"20x^3+30x^2-8x, 120x+60","20x^3+30x^2-8x, 120x+60",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a8a029e8-0fb0-4abb-b6bd-7fbeb2bbf6c5,87d08cf0-42dc-431f-abde-693e767a612a,1,已知 $f(x) = x^{5} + 8x^{4} + 4x^{3} - 6x + 5$，求 $f^{(3)}(x) 與 f^{(4)}(x)$。,"60x^2+192x+24, 120x+192","60x^2+192x+24, 120x+192",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e1a8fc83-50eb-4962-b5d3-e004278282b7,87d08cf0-42dc-431f-abde-693e767a612a,2,已知 $f(x) = 2x^{4} - 6x^{3} - 7$，求 $f''(x)$。,24x^2-36x,24x^2-36x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
23d03369-3744-4027-aea6-a2314e4e085d,87d08cf0-42dc-431f-abde-693e767a612a,3,已知 $f(x) = 4x^{5} + 5x^{3} - 8x^{2} + 4x + 8$，求 $f'(x) 與 f''(x)$。,"20x^4+15x^2-16x+4, 80x^3+30x-16","20x^4+15x^2-16x+4, 80x^3+30x-16",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
c0b96689-fd38-4332-ac6b-bf4edc94ef44,87d08cf0-42dc-431f-abde-693e767a612a,4,已知 $f(x) = 5x^{4} - 5x^{3} - 3x^{2} - 3x + 9$，求 $f''(x)$。,60x^2-30x-6,60x^2-30x-6,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
bebd36e2-4729-4c60-a409-2b8363a16534,87d08cf0-42dc-431f-abde-693e767a612a,5,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
1b3bb0e7-87de-4f1f-839f-f746af6f853c,87d08cf0-42dc-431f-abde-693e767a612a,6,已知 $f(x) = 8x^{4} - 7x^{2} + 9x + 1$，求 $f^{(3)}(x)$。,192x,192x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
add48465-e6e5-47e0-9ea7-0f2c4f7e3e75,87d08cf0-42dc-431f-abde-693e767a612a,7,已知 $f(x) = 10x^{5} + 8x^{3} + 10x^{2} + 6$，求 $f^{(4)}(x) 與 f''(x)$。,"1200x, 200x^3+48x+20","1200x, 200x^3+48x+20",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
47f5ab4d-6672-4530-972e-c5be0e9ff8af,87d08cf0-42dc-431f-abde-693e767a612a,8,已知 $f(x) = 8x^{4} - 6x^{3} + 7x^{2} - x + 5$，求 $f'(x) 與 f^{(3)}(x)$。,"32x^3-18x^2+14x-1, 192x-36","32x^3-18x^2+14x-1, 192x-36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
219e30aa-8e05-458d-93a4-48624a0ff472,87d08cf0-42dc-431f-abde-693e767a612a,9,已知 $f(x) = 5x^{5} + 8x^{3} + 8x^{2} - 7$，求 $f^{(4)}(x)$。,600x,600x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
22cae0d9-df55-49e7-be16-4e83dede2e08,87d08cf0-42dc-431f-abde-693e767a612a,10,已知 $f(x) = 8x^{5} + 7x^{4} - 4x^{3} - 3x^{2} + 8$，求 $f'(x) 與 f''(x)$。,"40x^4+28x^3-12x^2-6x, 160x^3+84x^2-24x-6","40x^4+28x^3-12x^2-6x, 160x^3+84x^2-24x-6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
429d5fc7-adeb-4e09-9907-2dad89866fd1,87d08cf0-42dc-431f-abde-693e767a612a,11,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
791a7cbd-e445-4ac7-bb78-34c0c365af2e,87d08cf0-42dc-431f-abde-693e767a612a,12,已知 $f(x) = 3x^{5} - 6x^{3} + 7x + 10$，求 $f''(x) 與 f^{(4)}(x)$。,"60x^3-36x, 360x","60x^3-36x, 360x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
effe42e3-dd99-4bdc-8c6d-fa62ba239403,87d08cf0-42dc-431f-abde-693e767a612a,13,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
4f44d6ed-2f2d-4b2c-8001-930f33168ed3,87d08cf0-42dc-431f-abde-693e767a612a,14,已知 $f(x) = 10x^{5} + 10x^{4} - 9x + 6$，求 $f''(x) 與 f^{(4)}(x)$。,"200x^3+120x^2, 1200x+240","200x^3+120x^2, 1200x+240",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
37b05c46-c348-4797-9a17-e72acac444df,87d08cf0-42dc-431f-abde-693e767a612a,15,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
39142699-6c5d-4791-8604-c0d48e29e021,87d08cf0-42dc-431f-abde-693e767a612a,16,已知 $f(x) = 5x^{4} - 8x^{3} + 2x^{2} + 3x + 3$，求 $f^{(4)}(x)$。,120,120,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
bc4a5ef2-1d23-4d87-9261-32e1a164f118,87d08cf0-42dc-431f-abde-693e767a612a,17,已知 $f(x) = 4x^{4} - 7x^{2} + 7$，求 $f'(x) 與 f^{(4)}(x)$。,"16x^3-14x, 96","16x^3-14x, 96",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a6e05b5d-9250-4853-b934-1458ca334ea9,87d08cf0-42dc-431f-abde-693e767a612a,18,已知 $f(x) = 9x^{4} + 2x^{2} - 2$，求 $f''(x)$。,108x^2+4,108x^2+4,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
224fa273-94da-4dda-8958-07654b35c820,87d08cf0-42dc-431f-abde-693e767a612a,19,已知 $f(x) = x^{4} - 5x^{2} - 3x - 9$，求 $f^{(4)}(x) 與 f'(x)$。,"24, 4x^3-10x-3","24, 4x^3-10x-3",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0001
a43a04cc-7a1a-4f77-9d74-8b2076f03f02,87d08cf0-42dc-431f-abde-693e767a612a,20,已知 $f(x) = 3x^{3} - 3x^{2} + 6$，求 $f^{(3)}(x) 與 f''(x)$。,"18, 18x-6","18, 18x-6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
33feba0f-78e0-4f48-b6ae-c096a7bd2c10,c048f0b5-950f-450e-be64-a80328aaa137,1,已知 $f(x) = 7x^{5} - 5x^{4} - x^{3} + 9x^{2} + 6$，求 $f''(x)$。,140x^3-60x^2-6x+18,140x^3-60x^2-6x+18,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9643fec0-74c0-4764-9eff-19adc527d10b,c048f0b5-950f-450e-be64-a80328aaa137,2,已知 $f(x) = 4x^{4} + 7x^{3} + 4x^{2} - 2x - 2$，求 $f'(x)$。,16x^3+21x^2+8x-2,16x^3+21x^2+8x-2,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
d17057a8-073e-4ec2-8ff6-8b06ad8e678e,c048f0b5-950f-450e-be64-a80328aaa137,3,已知 $f(x) = 5x^{3} - 8x + 5$，求 $f'(x)$。,15x^2-8,15x^2-8,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
800e697e-3f90-44cd-9259-dab4ef1f1cff,c048f0b5-950f-450e-be64-a80328aaa137,4,已知 $f(x) = 6x^{5} - x^{4} + 9x^{2} + 7x + 4$，求 $f^{(4)}(x)$。,720x-24,720x-24,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
843c5525-d806-4f42-a8c2-9d21554d8db7,c048f0b5-950f-450e-be64-a80328aaa137,5,已知 $f(x) = 4x^{4} - 4x^{3} - 6x^{2} + 7x + 9$，求 $f^{(3)}(x)$。,96x-24,96x-24,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4f6671ce-1012-4f8d-b231-2716bb1a97fb,c048f0b5-950f-450e-be64-a80328aaa137,6,已知 $f(x) = 7x^{4} - 6x^{3} - x + 3$，求 $f^{(4)}(x) 與 f^{(3)}(x)$。,"168, 168x-36","168, 168x-36",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
cbd9c495-b58d-44d2-9688-43358cf97bef,c048f0b5-950f-450e-be64-a80328aaa137,7,已知 $f(x) = 2x^{3} - x^{2} + 7x + 3$，求 $f'(x)$。,6x^2-2x+7,6x^2-2x+7,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e17fd93d-edf5-4a20-841e-e02fcfb35c5e,c048f0b5-950f-450e-be64-a80328aaa137,8,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
4077d899-c2c1-4e24-9278-48f030ed097a,c048f0b5-950f-450e-be64-a80328aaa137,9,已知 $f(x) = 3x^{5} - 8x^{3} - 4x^{2} + 4x + 5$，求 $f^{(4)}(x) 與 f''(x)$。,"360x, 60x^3-48x-8","360x, 60x^3-48x-8",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
0b50436b-cf22-4566-9a21-2dd3d06a3835,c048f0b5-950f-450e-be64-a80328aaa137,10,已知 $f(x) = 2x^{3} - 5x^{2} + 4x + 7$，求 $f^{(3)}(x) 與 f''(x)$。,"12, 12x-10","12, 12x-10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
7c28ef7b-cb8d-44b6-8a5f-4e296c87e2ac,c048f0b5-950f-450e-be64-a80328aaa137,11,已知 $f(x) = 6x^{5} + x^{4} - 8x^{3} - x^{2} - 7x + 3$，求 $f''(x) 與 f^{(4)}(x)$。,"120x^3+12x^2-48x-2, 720x+24","120x^3+12x^2-48x-2, 720x+24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9936b3f5-1aaf-4875-815e-e1cc7457d505,c048f0b5-950f-450e-be64-a80328aaa137,12,已知 $f(x) = x^{3} + 5x - 1$，求 $f'(x) 與 f^{(3)}(x)$。,"3x^2+5, 6","3x^2+5, 6",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
15f1015a-a48d-4fa7-a23e-f6c07e696664,c048f0b5-950f-450e-be64-a80328aaa137,13,已知 $f(x) = 2x^{4} + 10x^{3} - x^{2} + 8x + 8$，求 $f^{(3)}(x)$。,48x+60,48x+60,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
be1ea839-da17-4825-92d4-c7291acc327e,c048f0b5-950f-450e-be64-a80328aaa137,14,已知 $f(x) = 5x^{5} + 7x^{4} - 3x + 9$，求 $f'(x)$。,25x^4+28x^3-3,25x^4+28x^3-3,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
acd1683c-b63f-448f-8c56-69148170cc7b,c048f0b5-950f-450e-be64-a80328aaa137,15,已知 $f(x) = 8x^{4} + 7x^{3} - 10x^{2} - x + 9$，求 $f^{(4)}(x) 與 f^{(3)}(x)$。,"192, 192x+42","192, 192x+42",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
2ba206ab-0a57-45c6-8bb0-9b1714664d1e,c048f0b5-950f-450e-be64-a80328aaa137,16,已知 $f(x) = 8x^{3} - x^{2} - 10x - 1$，求 $f'(x) 與 f''(x)$。,"24x^2-2x-10, 48x-2","24x^2-2x-10, 48x-2",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4a080187-345b-41b6-91f1-613f5713924a,c048f0b5-950f-450e-be64-a80328aaa137,17,已知 $f(x) = 7x^{5} + 4x^{4} - x^{3} - 4x^{2} - 9$，求 $f'(x)$。,35x^4+16x^3-3x^2-8x,35x^4+16x^3-3x^2-8x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
28eaff5e-f660-4ba6-bca6-bb203a5a6727,c048f0b5-950f-450e-be64-a80328aaa137,18,已知 $f(x) = x^{3} + x^{2} - 3x + 8$，求 $f''(x)$。,6x+2,6x+2,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ef598ea3-88ef-417b-b689-4ae4ff472ce1,c048f0b5-950f-450e-be64-a80328aaa137,19,已知 $f(x) = 8x^{3} - 7x^{2} + 4x - 6$，求 $f^{(3)}(x)$。,48,48,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a8d8af58-b6f6-4f93-a79b-e87ac3a6bdb5,c048f0b5-950f-450e-be64-a80328aaa137,20,已知 $f(x) = 10x^{5} + 9x^{4} + 7x^{2} + 5x - 8$，求 $f^{(4)}(x) 與 f''(x)$。,"1200x+216, 200x^3+108x^2+14","1200x+216, 200x^3+108x^2+14",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
148de433-2d75-407f-9cb6-d54526c00f1b,7c08dbea-4000-4d16-904e-d05f005975a0,1,已知 $f(x) = x^{3} - 10x^{2} + x - 5$，求 $f'(x)$。,3x^2-20x+1,3x^2-20x+1,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
901380b6-4bce-4e35-a40e-cc6451beb950,7c08dbea-4000-4d16-904e-d05f005975a0,2,已知 $f(x) = 10x^{3} + 6x^{2} - 5x + 7$，求 $f^{(3)}(x)$。,60,60,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
663d0889-b588-407d-95a3-ac0457d7da71,7c08dbea-4000-4d16-904e-d05f005975a0,3,已知 $f(x) = 9x^{3} + 10x^{2} + 3$，求 $f'(x)$。,27x^2+20x,27x^2+20x,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e93d1b8c-8c6a-4cf0-8c87-1330a348e01a,7c08dbea-4000-4d16-904e-d05f005975a0,4,已知 $f(x) = 3x^{4} + 2x^{3} - 7x^{2} - 2$，求 $f''(x)$。,36x^2+12x-14,36x^2+12x-14,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
00c773cd-7c58-4865-ba25-7570a1b8d356,7c08dbea-4000-4d16-904e-d05f005975a0,5,已知 $f(x) = 4x^{4} + 7x^{2} - x + 1$，求 $f''(x)$。,48x^2+14,48x^2+14,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1ba7a5f1-d4e4-4045-88ab-a45dd4643f9b,7c08dbea-4000-4d16-904e-d05f005975a0,6,已知 $f(x) = 8x^{4} - 7x^{3} - x^{2} + 4x + 2$，求 $f^{(3)}(x)$。,192x-42,192x-42,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
2496a430-b49e-4938-a90c-b21af5eb5278,7c08dbea-4000-4d16-904e-d05f005975a0,7,已知 $f(x) = 7x^{5} + 9x^{3} + 9x^{2} - 9x + 1$，求 $f'(x) 與 f^{(4)}(x)$。,"35x^4+27x^2+18x-9, 840x","35x^4+27x^2+18x-9, 840x",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
b5e47696-c441-44e8-9db8-402855f140a7,7c08dbea-4000-4d16-904e-d05f005975a0,8,已知 $f(x) = 5x^{5} + 9x^{4} + 7x^{3} + 5x^{2} + 7x + 4$，求 $f^{(4)}(x) 與 f''(x)$。,"600x+216, 100x^3+108x^2+42x+10","600x+216, 100x^3+108x^2+42x+10",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
f0ecfc2b-dcb8-4a92-8b82-5cac3e287414,7c08dbea-4000-4d16-904e-d05f005975a0,9,已知 $f(x) = 4x^{3} - 9x^{2} + 4x + 10$，求 $f^{(3)}(x)$。,24,24,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
25fd25ae-af28-4c17-ad5c-62c2f2dce7c6,7c08dbea-4000-4d16-904e-d05f005975a0,10,已知 $f(x) = 6x^{4} + 4x^{3} - 6x^{2} + 8x - 9$，求 $f^{(4)}(x) 與 f^{(3)}(x)$。,"144, 144x+24","144, 144x+24",PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
b6f7d650-ee86-47c1-91d5-9e4523cf3182,7c08dbea-4000-4d16-904e-d05f005975a0,11,,,,ERROR,ValueError: Sample larger than population or is negative,0,0,0,0,0,0,0,0,0,,,
1452f456-81e2-4cba-85df-f26e77bd4c77,7c08dbea-4000-4d16-904e-d05f005975a0,12,已知 $f(x) = 8x^{5} - 6x^{2} - 6x - 3$，求 $f^{(3)}(x)$。,480x^2,480x^2,PASS,,1,10,10,30,15,15,28,15,13,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
